2026-02-12 19:57:38.199 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 19:57:38.199 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 19:57:38.200 | ERROR    | __main__:initialize_data:159 - Failed to download DASH-USDT-SWAP: 'timestamp'
2026-02-12 19:57:38.448 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 19:57:38.448 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 19:57:38.449 | ERROR    | __main__:initialize_data:159 - Failed to download ZEC-USDT-SWAP: 'timestamp'
2026-02-12 19:57:45.635 | DEBUG    | src.data_buffer:update:51 - Updated XTZ-USDT-SWAP: 1440 candles
2026-02-12 19:57:45.636 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for XTZ-USDT-SWAP
2026-02-12 19:57:53.230 | DEBUG    | src.data_buffer:update:51 - Updated ATOM-USDT-SWAP: 1440 candles
2026-02-12 19:57:53.230 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ATOM-USDT-SWAP
2026-02-12 19:58:00.508 | DEBUG    | src.data_buffer:update:51 - Updated BNB-USDT-SWAP: 1440 candles
2026-02-12 19:58:00.509 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BNB-USDT-SWAP
2026-02-12 19:58:00.953 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 19:58:00.953 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 19:58:00.954 | ERROR    | __main__:initialize_data:159 - Failed to download ONT-USDT-SWAP: 'timestamp'
2026-02-12 19:58:08.262 | DEBUG    | src.data_buffer:update:51 - Updated IOTA-USDT-SWAP: 1440 candles
2026-02-12 19:58:08.262 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for IOTA-USDT-SWAP
2026-02-12 19:58:08.690 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
